,eventsource,eventsourcecode,ID,eventtime,Event Time,event_unix_time,Magnitude,Update Time,Evaluation Status,Magnitude Type,Latitude,Longitude,Title
0,nc,73674211,nc73674211,2022-01-06T00:28:07.010Z,1/6/22 0:28,1641428887,4.75,54:14.2,final,mw,37.3338333,-117.9023333,"8km ESE of Deep Springs, CA"
0,nc,73674211,nc73674211,2022-01-06T00:28:07.010Z,1/6/22 0:28,1641428887,4.75,54:14.2,final,mw,37.3338333,-117.9023333,"8km ESE of Deep Springs, CA"
0,nn,833903,nn833903,2022-02-15T21:16:24.065Z,2/15/22 21:16,1644959784,4.7,40:57.8,reviewed,ml,38.1814,-117.7833,"36 km SE of Mina, Nevada"
0,nc,73674251,nc73674251,2022-01-06T02:42:10.830Z,1/6/22 2:42,1641436930,4.58,21:21.0,final,mw,40.3846667,-124.8643333,"50km W of Petrolia, CA"
0,ci,40063391,ci40063391,2022-07-15T01:19:07.000Z,7/15/22 1:19,1657847947,4.58,56:23.8,final,mw,35.7091667,-117.5843333,"13km NE of Ridgecrest, CA"
0,nc,73765585,nc73765585,2022-08-08T20:44:14.110Z,8/8/22 20:44,1659991454,4.45,17:33.2,final,mw,38.5816667,-119.446,"8km NNE of Walker, CA"
0,us,7000i3dm,us7000i3dm,2022-08-29T15:22:29.115Z,8/29/22 15:22,1661786549,4.4,02:53.0,confirmed,mwr,40.4083,-126.8122,"216 km W of Ferndale, California"
0,us,6000ibfj,us6000ibfj,2022-08-16T21:03:23.030Z,8/16/22 21:03,1660683803,4.4,26:32.0,reviewed,mb,41.8905,-126.7853,"202 km WSW of Pistol River, Oregon"
0,nc,73781306,nc73781306,2022-09-14T01:39:38.730Z,9/14/22 1:39,1663119578,4.39,33:08.1,final,mw,38.475,-122.7071667,"3km N of Santa Rosa, CA"
0,us,6000iakl,us6000iakl,2022-08-13T18:45:28.484Z,8/13/22 18:45,1660416328,4.3,25:43.0,reviewed,mb,42.0252,-126.7645,"197 km W of Pistol River, Oregon"
0,us,6000i9du,us6000i9du,2022-08-09T14:40:47.726Z,8/9/22 14:40,1660056047,4.3,19:46.0,reviewed,mb,41.8774,-126.7256,"197 km WSW of Pistol River, Oregon"
0,nn,832186,nn832186,2022-01-22T22:40:11.845Z,1/22/22 22:40,1642891211,4.3,37:47.9,reviewed,mw,38.2571,-118.3528,"25 km SW of Mina, Nevada"
0,nc,71129069,nc71129069,2022-09-14T01:40:20.420Z,9/14/22 1:40,1663119620,4.29,34:08.4,final,ml,38.4813333,-122.7036667,"4km N of Santa Rosa, CA"
0,ci,40027143,ci40027143,2022-05-26T09:23:32.530Z,5/26/22 9:23,1653557012,4.28,01:24.4,final,mw,35.6026667,-117.406,"18km S of Trona, CA"
0,nc,73761796,nc73761796,2022-07-23T01:41:04.680Z,7/23/22 1:41,1658540464,4.24,39:28.7,final,mw,39.4656667,-121.4761667,"5km S of Oroville East, CA"
0,us,7000h21e,us7000h21e,2022-04-14T01:21:15.822Z,4/14/22 1:21,1649899275,4.2,08:10.0,reviewed,mb,43.1739,-126.0453,"132 km WNW of Langlois, Oregon"
0,nn,831033,nn831033,2022-01-05T07:21:14.365Z,1/5/22 7:21,1641367274,4.2,32:01.3,reviewed,mw,38.1677,-117.8238,"35 km SE of Mina, Nevada"
0,nc,73752031,nc73752031,2022-06-28T11:57:40.710Z,6/28/22 11:57,1656417460,4.19,14:58.5,final,mw,38.8301667,-122.7471667,"2km WNW of Cobb, CA"
0,nc,73740051,nc73740051,2022-06-02T12:07:22.230Z,6/2/22 12:07,1654171642,4.14,59:41.0,final,mw,38.0765,-122.0076667,"7km NW of Bay Point, CA"
0,nc,73705146,nc73705146,2022-03-13T20:51:32.260Z,3/13/22 20:51,1647204692,4.12,43:54.6,final,mw,36.5846667,-121.1883333,"7km NW of Pinnacles, CA"
0,nc,73714181,nc73714181,2022-04-04T15:16:46.240Z,4/4/22 15:16,1649085406,4.07,58:06.3,final,mw,40.4871667,-124.2101667,"9km W of Rio Dell, CA"
0,us,7000ht45,us7000ht45,2022-07-24T09:22:07.411Z,7/24/22 9:22,1658654527,4,09:47.0,reviewed,mb,43.4175,-128.7136,off the coast of Oregon
0,us,7000h72v,us7000h72v,2022-05-04T18:28:18.229Z,5/4/22 18:28,1651688898,4,39:59.0,reviewed,mb,40.4952,-127.1936,"248 km W of Ferndale, California"
0,us,7000ghpx,us7000ghpx,2022-02-03T19:25:56.611Z,2/3/22 19:25,1643916356,4,57:16.0,reviewed,mb,44.2078,-128.6507,off the coast of Oregon
0,us,6000iac9,us6000iac9,2022-08-12T20:00:04.319Z,8/12/22 20:00,1660334404,4,21:08.0,reviewed,mb,44.4831,-125.9475,"148 km W of Yachats, Oregon"
0,nc,73774300,nc73774300,2022-09-01T13:36:22.150Z,9/1/22 13:36,1662039382,4,17:49.7,final,mw,36.549,-121.0965,"5km ENE of Pinnacles, CA"
0,ci,39928087,ci39928087,2022-01-30T17:46:26.970Z,1/30/22 17:46,1643564786,4,21:59.6,final,mw,33.3355,-116.9146667,"5km WSW of Palomar Observatory, CA"
0,nc,73707021,nc73707021,2022-03-18T04:51:22.290Z,3/18/22 4:51,1647579082,3.99,07:16.6,final,mw,38.521,-119.5405,"5km W of Walker, CA"
0,ci,40194736,ci40194736,2022-02-27T01:44:18.300Z,2/27/22 1:44,1645926258,3.98,46:07.8,final,mw,34.4211667,-119.132,"10km NW of Santa Paula, CA"
0,nc,73712486,nc73712486,2022-03-31T02:05:26.760Z,3/31/22 2:05,1648692326,3.93,53:30.5,final,mw,37.4093333,-118.6031667,"1km SW of Round Valley, CA"
0,nc,73691661,nc73691661,2022-02-12T00:26:19.710Z,2/12/22 0:26,1644625579,3.93,30:20.9,final,mw,40.3718333,-125.442,"98km W of Petrolia, CA"
0,ci,39901519,ci39901519,2022-01-03T02:34:48.200Z,1/3/22 2:34,1641177288,3.92,28:32.1,final,ml,35.284,-119.3906667,"15km SSE of Buttonwillow, CA"
0,us,7000h3bv,us7000h3bv,2022-04-19T12:43:57.057Z,4/19/22 12:43,1650372237,3.9,19:42.0,reviewed,mb,43.3295,-126.7468,"191 km W of Bandon, Oregon"
0,nn,846122,nn846122,2022-08-30T18:31:27.831Z,8/30/22 18:31,1661884287,3.9,58:05.2,reviewed,ml,38.1502,-117.8993,"32 km SE of Mina, Nevada"
0,nn,842016,nn842016,2022-06-30T17:48:11.909Z,6/30/22 17:48,1656611291,3.9,40:44.0,reviewed,ml,38.2083,-117.7791,"35 km SE of Mina, Nevada"
0,nn,841009,nn841009,2022-06-16T16:55:23.108Z,6/16/22 16:55,1655398523,3.9,39:49.8,reviewed,mw,38.1723,-117.8226,"34 km SE of Mina, Nevada"
0,nn,832788,nn832788,2022-01-30T07:16:42.456Z,1/30/22 7:16,1643527002,3.9,38:52.1,reviewed,ml,38.142,-118.0052,"29 km SSE of Mina, Nevada"
0,nc,73763275,nc73763275,2022-08-02T21:44:06.980Z,8/2/22 21:44,1659476646,3.9,06:36.0,final,mw,40.3136667,-124.5783333,"25km W of Petrolia, CA"
0,ci,40182560,ci40182560,2022-02-11T00:25:02.020Z,2/11/22 0:25,1644539102,3.86,34:48.8,final,mw,34.4171667,-119.1323333,"10km NW of Santa Paula, CA"
0,ci,39910255,ci39910255,2022-01-13T03:19:08.700Z,1/13/22 3:19,1642043948,3.86,09:25.5,final,mw,33.4688333,-116.443,"23km ESE of Anza, CA"
0,nc,73714176,nc73714176,2022-04-04T15:18:31.590Z,4/4/22 15:18,1649085511,3.8,21:10.5,final,mw,40.4816667,-124.2186667,"10km WSW of Rio Dell, CA"
0,ci,40065255,ci40065255,2022-07-17T15:44:26.540Z,7/17/22 15:44,1658072666,3.8,43:56.7,final,mw,35.5126667,-118.3865,"13km SE of Bodfish, CA"
0,nc,73743421,nc73743421,2022-06-09T22:26:59.100Z,6/9/22 22:26,1654813619,3.79,22:05.9,final,mw,40.2915,-124.5188333,"20km W of Petrolia, CA"
0,nc,73700486,nc73700486,2022-03-03T11:39:58.200Z,3/3/22 11:39,1646307598,3.78,03:15.7,final,mw,38.7805,-122.7581667,"0km NNW of The Geysers, CA"
0,ci,40019919,ci40019919,2022-05-16T06:16:50.290Z,5/16/22 6:16,1652681810,3.76,44:36.6,final,mw,34.0078333,-116.4448333,"7km NE of Desert Hot Springs, CA"
0,uw,61869652,uw61869652,2022-09-08T08:08:25.830Z,9/8/22 8:08,1662624505,3.71,07:00.9,final,ml,47.842,-122.7516667,"7 km WNW of Lofall, Washington"
0,us,7000h0h7,us7000h0h7,2022-04-07T17:45:16.716Z,4/7/22 17:45,1649353516,3.7,21:13.0,reviewed,mb,44.1223,-128.856,off the coast of Oregon
0,ci,40032983,ci40032983,2022-06-03T10:40:29.910Z,6/3/22 10:40,1654252829,3.68,09:12.8,final,ml,33.2338333,-116.6641667,"6km SSW of Warner Springs, CA"
0,nc,73710361,nc73710361,2022-03-25T21:10:58.610Z,3/25/22 21:10,1648242658,3.67,25:28.4,final,mw,39.1266667,-122.2585,"10km WSW of Williams, CA"
0,nc,73739346,nc73739346,2022-05-30T09:50:56.330Z,5/30/22 9:50,1653904256,3.64,11:23.8,final,mw,40.3883333,-125.0521667,"65km W of Petrolia, CA"
0,ci,40178728,ci40178728,2022-02-06T23:24:47.510Z,2/6/22 23:24,1644189887,3.62,55:23.6,final,ml,33.7323333,-117.4786667,"13km NE of Trabuco Canyon, CA"
0,ci,39985119,ci39985119,2022-04-03T09:51:30.520Z,4/3/22 9:51,1648979490,3.62,40:27.4,final,mw,35.0381667,-116.9765,"16km NNE of Barstow, CA"
0,us,6000i982,us6000i982,2022-08-08T23:26:06.802Z,8/8/22 23:26,1660001166,3.6,19:26.0,reviewed,mb,42.3951,-126.5264,"171 km WSW of Port Orford, Oregon"
0,nc,73707826,nc73707826,2022-03-19T16:59:41.390Z,3/19/22 16:59,1647709181,3.58,33:51.6,final,mw,37.0021667,-121.7615,"4km ENE of Corralitos, CA"
0,ci,40302920,ci40302920,2022-07-13T10:28:27.290Z,7/13/22 10:28,1657708107,3.58,39:12.2,final,mw,32.498,-118.2405,"37km SSE of San Clemente Is. (SE tip), CA"
0,nc,73767655,nc73767655,2022-08-13T12:33:35.760Z,8/13/22 12:33,1660394015,3.57,59:25.1,final,mw,40.7575,-123.9355,"14km SE of Bayside, CA"
0,ci,40095559,ci40095559,2022-09-03T17:04:55.810Z,9/3/22 17:04,1662224695,3.57,59:52.1,final,mw,34.0203333,-117.5595,"5km NW of Mira Loma, CA"
0,ci,39905711,ci39905711,2022-01-08T06:21:31.650Z,1/8/22 6:21,1641622891,3.56,17:14.2,final,ml,34.4365,-118.9911667,"8km WNW of Fillmore, CA"
0,ci,40065151,ci40065151,2022-07-17T10:41:43.560Z,7/17/22 10:41,1658054503,3.55,11:45.8,final,ml,33.4196667,-118.009,"23km SSW of Newport Beach, CA"
0,ci,40036719,ci40036719,2022-06-08T22:48:21.560Z,6/8/22 22:48,1654728501,3.55,44:29.3,final,mw,35.5108333,-118.3873333,"13km SE of Bodfish, CA"
0,nc,73752561,nc73752561,2022-06-29T14:08:04.200Z,6/29/22 14:08,1656511684,3.54,39:17.6,final,ml,40.3665,-125.5813333,"110km W of Petrolia, CA"
0,nc,73713331,nc73713331,2022-04-02T10:31:04.680Z,4/2/22 10:31,1648895464,3.54,12:51.9,final,ml,41.0453333,-123.5105,"16km NE of Willow Creek, CA"
0,nc,73702486,nc73702486,2022-03-07T16:22:42.900Z,3/7/22 16:22,1646670162,3.54,29:26.7,final,mw,38.2258333,-119.08,"6km WNW of Bodie, CA"
0,ci,40297864,ci40297864,2022-07-06T06:15:46.400Z,7/6/22 6:15,1657088146,3.53,43:40.4,final,ml,35.5548333,-118.402,"9km ESE of Bodfish, CA"
0,ci,40255392,ci40255392,2022-05-10T06:53:51.020Z,5/10/22 6:53,1652165631,3.53,24:48.1,final,ml,35.5251667,-117.3896667,"27km S of Trona, CA"
0,ci,39924871,ci39924871,2022-01-27T10:51:22.330Z,1/27/22 10:51,1643280682,3.51,56:55.5,final,ml,35.0445,-118.9958333,"13km NNW of Grapevine, CA"
0,us,7000hdg8,us7000hdg8,2022-05-29T16:24:56.858Z,5/29/22 16:24,1653841496,3.5,13:04.0,reviewed,ml,43.0089,-127.507,"247 km W of Port Orford, Oregon"
0,nn,836469,nn836469,2022-04-01T11:34:31.115Z,4/1/22 11:34,1648812871,3.5,57:25.8,reviewed,mw,38.1708,-117.8881,"31 km SE of Mina, Nevada"
0,nn,834659,nn834659,2022-03-01T18:17:21.302Z,3/1/22 18:17,1646158641,3.5,37:58.8,reviewed,ml,38.141,-118.0206,"28 km SSE of Mina, Nevada"
0,nn,834481,nn834481,2022-02-26T01:42:23.102Z,2/26/22 1:42,1645839743,3.5,21:34.6,reviewed,ml,38.1861,-117.7771,"36 km SE of Mina, Nevada"
0,nn,834222,nn834222,2022-02-21T05:06:10.361Z,2/21/22 5:06,1645419970,3.5,38:39.0,reviewed,ml,38.2511,-118.3624,California-Nevada border region
0,nc,73766880,nc73766880,2022-08-11T17:12:57.710Z,8/11/22 17:12,1660237977,3.49,16:45.0,final,ml,38.586,-119.4498333,"8km NNE of Walker, CA"
0,ci,40017591,ci40017591,2022-05-13T13:32:36.610Z,5/13/22 13:32,1652448756,3.48,06:39.0,final,mw,33.342,-116.8575,"2km SSE of Palomar Observatory, CA"
0,nc,73775400,nc73775400,2022-09-04T18:57:55.730Z,9/4/22 18:57,1662317875,3.47,47:39.0,final,mw,36.5688333,-121.1308333,"4km NNE of Pinnacles, CA"
0,nc,73686986,nc73686986,2022-02-02T01:41:48.220Z,2/2/22 1:41,1643766108,3.47,07:18.8,final,mw,38.6553333,-119.7725,"4km SSE of Markleeville, CA"
0,ci,40065175,ci40065175,2022-07-17T11:34:47.530Z,7/17/22 11:34,1658057687,3.47,42:30.2,final,ml,35.487,-118.2855,"22km ESE of Bodfish, CA"
0,nc,73767145,nc73767145,2022-08-12T03:37:05.020Z,8/12/22 3:37,1660275425,3.45,43:08.2,final,ml,38.5876667,-119.4523333,"8km NNE of Walker, CA"
0,ci,40250808,ci40250808,2022-05-02T21:56:48.810Z,5/2/22 21:56,1651528608,3.45,41:36.5,final,ml,36.132,-118.0658333,"14km NW of Coso Junction, CA"
0,ci,39915287,ci39915287,2022-01-18T07:39:15.120Z,1/18/22 7:39,1642491555,3.45,19:07.4,final,mw,33.8255,-116.7506667,"10km NNW of Idyllwild, CA"
0,ci,40333424,ci40333424,2022-08-28T22:48:03.720Z,8/28/22 22:48,1661726883,3.42,21:51.4,final,ml,35.6443333,-118.3181667,"14km ESE of Wofford Heights, CA"
0,us,7000h8b7,us7000h8b7,2022-05-10T12:53:41.691Z,5/10/22 12:53,1652187221,3.4,31:11.0,reviewed,mb,43.0209,-127.9572,"284 km W of Port Orford, Oregon"
0,nn,845990,nn845990,2022-08-28T13:04:11.638Z,8/28/22 13:04,1661691851,3.4,49:32.4,reviewed,ml,38.1813,-117.9717,"26 km SSE of Mina, Nevada"
0,nn,840175,nn840175,2022-06-02T20:57:23.698Z,6/2/22 20:57,1654203443,3.4,39:20.6,reviewed,mw,38.1845,-117.8827,"30 km SE of Mina, Nevada"
0,nn,834205,nn834205,2022-02-20T09:37:50.061Z,2/20/22 9:37,1645349870,3.4,00:28.5,reviewed,ml,38.1543,-117.9365,"30 km SSE of Mina, Nevada"
0,nn,833880,nn833880,2022-02-15T05:34:54.330Z,2/15/22 5:34,1644903294,3.4,49:32.9,reviewed,ml,38.1622,-117.8893,"31 km SE of Mina, Nevada"
0,nn,832045,nn832045,2022-01-20T15:45:10.479Z,1/20/22 15:45,1642693510,3.4,37:12.3,reviewed,mw,38.1827,-117.7655,"37 km SE of Mina, Nevada"
0,nn,831181,nn831181,2022-01-06T04:21:23.192Z,1/6/22 4:21,1641442883,3.4,29:37.0,reviewed,mw,38.17,-117.8851,"31 km SE of Mina, Nevada"
0,nc,73695786,nc73695786,2022-02-21T05:07:36.210Z,2/21/22 5:07,1645420056,3.4,56:58.7,final,mw,36.7206667,-121.3711667,"9km SSW of Tres Pinos, CA"
0,nc,73754191,nc73754191,2022-07-04T07:22:41.360Z,7/4/22 7:22,1656919361,3.38,27:51.5,final,ml,37.353,-118.5516667,"8km SSE of Round Valley, CA"
0,ci,40065903,ci40065903,2022-07-18T17:07:58.290Z,7/18/22 17:07,1658164078,3.38,57:23.6,final,ml,35.5143333,-118.3873333,"12km SE of Bodfish, CA"
0,nc,73761801,nc73761801,2022-07-23T02:47:13.330Z,7/23/22 2:47,1658544433,3.37,24:32.4,final,ml,36.0743333,-120.163,"8km NNW of Avenal, CA"
0,nc,73775530,nc73775530,2022-09-04T22:55:15.620Z,9/4/22 22:55,1662332115,3.36,16:11.3,final,ml,37.3121667,-121.6781667,"14km ESE of Alum Rock, CA"
0,nc,73689126,nc73689126,2022-02-06T04:55:17.850Z,2/6/22 4:55,1644123317,3.36,28:38.9,final,ml,38.7856667,-122.7453333,"1km NE of The Geysers, CA"
0,nc,73750331,nc73750331,2022-06-24T09:05:12.080Z,6/24/22 9:05,1656061512,3.35,48:11.4,final,mw,35.9723333,-120.5266667,"12km NW of Parkfield, CA"
0,nc,73736456,nc73736456,2022-05-22T01:30:30.390Z,5/22/22 1:30,1653183030,3.35,46:55.6,final,ml,37.5186667,-118.8228333,"14km WSW of Toms Place, CA"
0,nc,73727061,nc73727061,2022-05-01T03:17:37.970Z,5/1/22 3:17,1651375057,3.34,13:30.4,final,ml,38.7988333,-122.8116667,"5km WNW of The Geysers, CA"
0,nc,73774035,nc73774035,2022-08-31T22:41:44.170Z,8/31/22 22:41,1661985704,3.33,44:16.7,final,ml,40.5055,-124.256,"8km S of Ferndale, CA"
0,nc,73747161,nc73747161,2022-06-18T20:14:16.080Z,6/18/22 20:14,1655583256,3.33,34:30.5,final,ml,37.1923333,-121.5806667,"10km NE of Morgan Hill, CA"
0,nc,73712821,nc73712821,2022-03-31T22:39:04.670Z,3/31/22 22:39,1648766344,3.33,39:01.3,final,ml,36.8105,-121.5395,"4km S of San Juan Bautista, CA"
0,ci,40074431,ci40074431,2022-08-03T18:45:00.270Z,8/3/22 18:45,1659552300,3.33,26:30.5,final,ml,34.4603333,-117.8075,"4km SSW of Llano, CA"
0,nc,73726581,nc73726581,2022-04-30T18:17:56.920Z,4/30/22 18:17,1651342676,3.32,24:02.5,final,ml,38.8195,-122.8031667,"6km NW of The Geysers, CA"
0,nc,73738116,nc73738116,2022-05-26T08:11:39.700Z,5/26/22 8:11,1653552699,3.31,27:55.5,final,ml,37.2298333,-118.2918333,"7km N of Big Pine, CA"
0,us,7000i36x,us7000i36x,2022-08-28T21:26:11.014Z,8/28/22 21:26,1661721971,3.3,30:35.0,confirmed,ml,43.4912,-126.6641,
0,nn,838002,nn838002,2022-04-28T15:00:01.517Z,4/28/22 15:00,1651158001,3.3,20:27.1,reviewed,ml,38.7001,-118.4791,"23 km NNE of Hawthorne, Nevada"
0,nn,837174,nn837174,2022-04-14T17:26:19.821Z,4/14/22 17:26,1649957179,3.3,09:58.8,reviewed,ml,38.0016,-118.0462,"37 km N of Dyer, Nevada"
0,nn,832745,nn832745,2022-01-29T07:03:15.375Z,1/29/22 7:03,1643439795,3.3,29:16.6,reviewed,ml,40.2843,-117.756,"53 km SE of Imlay, Nevada"
0,nc,73780871,nc73780871,2022-09-12T20:09:09.110Z,9/12/22 20:09,1663013349,3.3,09:31.7,final,ml,39.6025,-120.4031667,"16km WSW of Loyalton, CA"
0,nc,73693841,nc73693841,2022-02-16T23:02:47.900Z,2/16/22 23:02,1645052567,3.3,43:45.2,final,ml,35.6986667,-121.1255,"8km NE of San Simeon, CA"
0,nc,73712606,nc73712606,2022-03-31T08:16:30.000Z,3/31/22 8:16,1648714590,3.29,37:30.2,final,ml,37.4108333,-118.601,"0km SW of Round Valley, CA"
0,nc,73710701,nc73710701,2022-03-26T17:46:51.280Z,3/26/22 17:46,1648316811,3.29,07:53.3,final,ml,38.5136667,-119.5428333,"6km W of Walker, CA"
0,nc,73671951,nc73671951,2022-01-01T06:10:48.010Z,1/1/22 6:10,1641017448,3.29,43:12.3,final,ml,35.8995,-120.441,"1km W of Parkfield, CA"
0,nc,73707241,nc73707241,2022-03-18T15:16:25.790Z,3/18/22 15:16,1647616585,3.28,03:46.0,final,ml,36.483,-120.9055,"22km ESE of Pinnacles, CA"
0,ci,39988527,ci39988527,2022-04-08T09:35:54.780Z,4/8/22 9:35,1649410554,3.28,28:07.9,final,ml,35.3131667,-118.5361667,"22km NNW of Tehachapi, CA"
0,ci,39974135,ci39974135,2022-03-22T10:33:38.430Z,3/22/22 10:33,1647945218,3.28,54:00.3,final,ml,34.0498333,-117.5645,"6km E of Ontario, CA"
0,nc,73690166,nc73690166,2022-02-08T23:16:00.410Z,2/8/22 23:16,1644362160,3.27,52:50.9,final,ml,38.8081667,-122.8013333,"5km NW of The Geysers, CA"
0,ci,40200072,ci40200072,2022-03-05T11:02:16.160Z,3/5/22 11:02,1646478136,3.27,56:24.5,final,ml,35.5136667,-118.384,"13km SE of Bodfish, CA"
0,nc,73765315,nc73765315,2022-08-08T02:38:51.560Z,8/8/22 2:38,1659926331,3.26,33:03.1,final,ml,36.6546667,-121.0928333,"14km NNE of Pinnacles, CA"
0,nc,73759571,nc73759571,2022-07-17T08:19:59.640Z,7/17/22 8:19,1658045999,3.26,36:40.9,final,ml,38.8165,-122.8221667,"7km NW of The Geysers, CA"
0,ci,40018903,ci40018903,2022-05-14T21:28:14.790Z,5/14/22 21:28,1652563694,3.26,47:24.5,final,ml,34.9123333,-119.353,"17km SSE of Maricopa, CA"
0,ci,39929895,ci39929895,2022-02-01T17:26:16.480Z,2/1/22 17:26,1643736376,3.26,04:45.9,final,ml,33.949,-118.2048333,"1km SE of South Gate, CA"
0,nc,73730206,nc73730206,2022-05-06T20:17:27.060Z,5/6/22 20:17,1651868247,3.25,48:21.6,final,ml,40.8213333,-124.3613333,"16km WNW of Bayview, CA"
0,ci,40063159,ci40063159,2022-07-14T19:30:34.210Z,7/14/22 19:30,1657827034,3.25,58:46.7,final,ml,34.2206667,-117.5951667,"10km WSW of Lytle Creek, CA"
0,nc,73780356,nc73780356,2022-09-11T06:55:21.990Z,9/11/22 6:55,1662879321,3.24,39:59.1,final,ml,36.6365,-121.2581667,"16km NW of Pinnacles, CA"
0,nc,73753116,nc73753116,2022-07-01T05:27:56.810Z,7/1/22 5:27,1656653276,3.24,58:41.4,final,ml,37.1925,-118.2695,"4km NNE of Big Pine, CA"
0,nc,73691736,nc73691736,2022-02-12T03:13:42.080Z,2/12/22 3:13,1644635622,3.24,25:16.7,final,mw,37.7395,-122.1478333,"2km NNE of San Leandro, CA"
0,ci,40040359,ci40040359,2022-06-15T02:18:33.050Z,6/15/22 2:18,1655259513,3.24,35:25.4,final,ml,35.9876667,-117.4081667,"24km N of Searles Valley, CA"
0,nc,73682241,nc73682241,2022-01-23T15:00:07.860Z,1/23/22 15:00,1642950007,3.23,24:40.2,final,ml,40.4056667,-125.3576667,"91km W of Petrolia, CA"
0,nc,71127384,nc71127384,2022-03-13T20:51:30.100Z,3/13/22 20:51,1647204690,3.23,20:20.4,final,ml,36.5893333,-121.1863333,"8km NNW of Pinnacles, CA"
0,uw,61844772,uw61844772,2022-06-20T04:45:09.320Z,6/20/22 4:45,1655700309,3.22,20:07.3,final,ml,42.1175,-123.8286667,"11 km WNW of O'Brien, Oregon"
0,nc,73721575,nc73721575,2022-04-22T05:02:34.900Z,4/22/22 5:02,1650603754,3.22,08:09.0,final,ml,36.6781667,-121.3041667,"12km S of Tres Pinos, CA"
0,nc,73701676,nc73701676,2022-03-05T15:07:29.780Z,3/5/22 15:07,1646492849,3.22,14:04.1,final,ml,36.5286667,-121.1181667,"2km E of Pinnacles, CA"
0,ci,40036911,ci40036911,2022-06-09T07:34:17.520Z,6/9/22 7:34,1654760057,3.21,24:26.0,final,ml,35.5115,-118.3875,"13km SE of Bodfish, CA"
0,ci,39906383,ci39906383,2022-01-08T23:46:18.060Z,1/8/22 23:46,1641685578,3.21,10:19.5,final,ml,33.373,-116.8868333,"3km NW of Palomar Observatory, CA"
0,us,7000h02a,us7000h02a,2022-04-06T01:59:23.751Z,4/6/22 1:59,1649210363,3.2,21:06.0,reviewed,ml,40.8054,-127.3132,"258 km W of Ferndale, California"
